number;title;timestamp
34224; Possible late night encounter outside a home near Pinckard2011-04-01T12:00:00Z;2011-04-01T12:00:00Z
34240; Passenger sees a large figure moving between buildings in Biron2012-02-18T12:00:00Z;2012-02-18T12:00:00Z
34283; Possible trackline found in fresh snow near Willow Springs Lake2009-12-18T12:00:00Z;2009-12-18T12:00:00Z
34312; Couple relate possible sighting on their back deck and unexplained activity while camping near Hart2006-08-15T12:00:00Z;2006-08-15T12:00:00Z
34337; Large man-like figure seen in the trees by a Marine training at Fort A. P. Hill2008-11-15T12:00:00Z;2008-11-15T12:00:00Z
34426; Possible evidence of activity found at Bulow Creek State Park2011-12-05T12:00:00Z;2011-12-05T12:00:00Z
34460; A large biped seen in headlights on a moonlit night in the Chuska Mountains2011-07-16T12:00:00Z;2011-07-16T12:00:00Z
34479; Woman walking dogs hears possible vocalizations and knocks in Marymoor Park2007-03-15T12:00:00Z;2007-03-15T12:00:00Z
34555; Woman recalls her nighttime face to face encounter at her window outside Tulsa1966-08-15T12:00:00Z;1966-08-15T12:00:00Z
34572; Man recalls hearing strange howls while camping in High Point State Park1990-06-15T12:00:00Z;1990-06-15T12:00:00Z
34583; Driver passes tall bipedal figure at night along Route 332012-03-16T12:00:00Z;2012-03-16T12:00:00Z
34657; Daylight sighting along a highway near Big Cedar2012-03-18T12:00:00Z;2012-03-18T12:00:00Z
34664; Fishermen describe nightime encounter at Clendening Lake near Buckeye Trail2012-03-19T12:00:00Z;2012-03-19T12:00:00Z
34710; While target shooting a family observes a large bi-ped in a blackberry patch near the town of Rainier2012-03-20T12:00:00Z;2012-03-20T12:00:00Z
34725; Ginseng hunter has an unexpected encounter near Blaine2003-08-16T12:00:00Z;2003-08-16T12:00:00Z
34728; Recollection of a daylight sighting as a youth in Riverton1996-10-12T12:00:00Z;1996-10-12T12:00:00Z
34787; Memory told of hearing a  loud breathing-growl while camping at Disney's Fort Wilderness1983-08-25T12:00:00Z;1983-08-25T12:00:00Z
34794; Possible dusk sighting at Kananaskis campground2011-05-14T12:00:00Z;2011-05-14T12:00:00Z
34822; Memory told of a nighttime sighting while traveling on a mountainside near Rossland1969-09-15T12:00:00Z;1969-09-15T12:00:00Z
34919; Motorist has a possible nighttime sighting west of Albion2000-03-15T12:00:00Z;2000-03-15T12:00:00Z
34954; Stranded motorist has a daytime close encounter with an adult and juvenile near Lake Mack2012-01-15T12:00:00Z;2012-01-15T12:00:00Z
34980; Fisherman recalls his possible nighttime sighting near Vermilionville1985-07-06T12:00:00Z;1985-07-06T12:00:00Z
34990; Family members describe possible nighttime vocalizations heard over the years near Prescott2001-07-15T12:00:00Z;2001-07-15T12:00:00Z
35079; Dairy worker describes 5am sighting between Tappan and Clendening Lake2020-03-04T12:00:00Z;2020-03-04T12:00:00Z
35114; Recollection of spotting a tall figure cross a trail at dusk near Norris Lake1988-09-16T12:00:00Z;1988-09-16T12:00:00Z
35177; Tall manlike creature seen while on a family outing near The Pas2007-05-19T12:00:00Z;2007-05-19T12:00:00Z
35184; Couple has possible experiences on their property over time near Phlox2017-08-15T12:00:00Z;2017-08-15T12:00:00Z
35188; Possible daytime sighting behind a home outside Anadarko2012-04-26T12:00:00Z;2012-04-26T12:00:00Z
35206; Possible nighttime sighting by a homeowner near Bonnie2010-10-02T12:00:00Z;2010-10-02T12:00:00Z
35218; Possible incidents at Bear Island Campground in Big Cypress National Preserve2012-03-11T12:00:00Z;2012-03-11T12:00:00Z
35224; Possible sighting and vocalizations heard by a young man near Hillman2009-06-15T12:00:00Z;2009-06-15T12:00:00Z
35236; Eight years ago like it was only eight days2012-05-01T12:00:00Z;2012-05-01T12:00:00Z
35244; Fishermen hear loud screams while camped at Wildell2012-04-27T12:00:00Z;2012-04-27T12:00:00Z
35270; City planner sees large upright animal while touring property near Punta Gorda2006-03-15T12:00:00Z;2006-03-15T12:00:00Z
35281; Unknown nighttime visitor at a campsite on Lake Jeannette2011-08-22T12:00:00Z;2011-08-22T12:00:00Z
35282; Close encounter experienced while waiting for the school bus near Marion2009-05-04T12:00:00Z;2009-05-04T12:00:00Z
35287; Possible encounter while fishing at Kanapolis Lake2012-05-05T12:00:00Z;2012-05-05T12:00:00Z
35293; Daylight observation remembered of a Bigfoot holding a baby pig near Andalusia1978-10-10T12:00:00Z;1978-10-10T12:00:00Z
35330;" Fish stolen from a boat possible knocks and vocalizations near Punta Gorda""";2012-05-07T12:00:00Z
35339; Unexplained happenings on a farm outside Tuscaloosa2012-03-15T12:00:00Z;2012-03-15T12:00:00Z
35352; Golfers watch large animal jump from a tree outside Tallulah Falls2012-05-09T12:00:00Z;2012-05-09T12:00:00Z
35387; Late afternoon sighting by two brothers near Baldwin2012-07-15T12:00:00Z;2012-07-15T12:00:00Z
35409; Daytime road crossing near Forks2011-09-04T12:00:00Z;2011-09-04T12:00:00Z
35427; Family has daylight sighting while fishing on Rend Lake2012-05-14T12:00:00Z;2012-05-14T12:00:00Z
35437; Family reports possible vocalizations and unexplained activity near Mecosta2012-05-14T12:00:00Z;2012-05-14T12:00:00Z
35456;" Possible knocks vocalizations and footprints found outside a home near Leitchfield""";2012-04-05T12:00:00Z
35459; Early morning sighting on US 59 near Poteau2012-05-15T12:00:00Z;2012-05-15T12:00:00Z
35467; Unexplained loud banging and whoops heard by a homeowner near Virginia Beach2012-05-19T12:00:00Z;2012-05-19T12:00:00Z
35474; Bowhunter hears a massive crash and possible screams in the Ocala National Forest2011-09-18T12:00:00Z;2011-09-18T12:00:00Z
35475; Daylight road crossing near Vernon2012-05-21T12:00:00Z;2012-05-21T12:00:00Z
35477; Memory told of a nighttime sighting while joy riding on train tracks near Purcellville1970-05-15T12:00:00Z;1970-05-15T12:00:00Z
35479; Nighttime sighting by a motorist near BZ Corner2010-09-15T12:00:00Z;2010-09-15T12:00:00Z
35529; Daytime sighting by a motorist on FL-19 in the Ocala National Forest2010-06-07T12:00:00Z;2010-06-07T12:00:00Z
35539; Tall human-like form seen at Chilliwack Lake Provencial Park2001-05-05T12:00:00Z;2001-05-05T12:00:00Z
35574; Possible sighting and footprints found by father and son while setting turtle lines outside Deltona2012-05-28T12:00:00Z;2012-05-28T12:00:00Z
35593; Possible nighttime sighting by motorists along border of Orland Grove Forest Preserve2012-05-29T12:00:00Z;2012-05-29T12:00:00Z
35596; Early evening sighting by two women hiking in Bailey2012-05-29T12:00:00Z;2012-05-29T12:00:00Z
35631; Woman sees a tall figure at night outside her home in a subdivision south of Leesburg2012-05-30T12:00:00Z;2012-05-30T12:00:00Z
35669; Possible rock throwing incident while taking photos off of Hwy. 109 near Pacific Beach2012-06-02T12:00:00Z;2012-06-02T12:00:00Z
35671; Bow hunter remembers possible intimidation behavior near Grand Rapids.1979-10-01T12:00:00Z;1979-10-01T12:00:00Z
35706; Camper has two late night encounters in North Cascades2011-09-01T12:00:00Z;2011-09-01T12:00:00Z
35721; Recollection of hearing frightening vocalizations in the Fort Worth Nature Center1976-12-23T12:00:00Z;1976-12-23T12:00:00Z
35753; Gentleman walking his dog at dusk describes possible encounter and print near St. Joseph.2012-06-10T12:00:00Z;2012-06-10T12:00:00Z
35769; Possible sighting at dawn near road kill on US-192 east of Holopaw2011-08-26T12:00:00Z;2011-08-26T12:00:00Z
35773; Woman awoken from her bed by unusual animal call in Chilliwack2012-06-14T12:00:00Z;2012-06-14T12:00:00Z
35789; Possible wood knocks heard by a photographer near Quitman2010-10-21T12:00:00Z;2010-10-21T12:00:00Z
35812; Early afternoon sighting by hiker near Morton2012-06-02T12:00:00Z;2012-06-02T12:00:00Z
35828; Two sightings within a week of each other east of Pratt2012-06-29T12:00:00Z;2012-06-29T12:00:00Z
35868; Retired police officer describes possible nighttime sighting near Monroe.2009-09-15T12:00:00Z;2009-09-15T12:00:00Z
35883; Possible encounter while volunteering at Macbride Raptor Project outside North Liberty2010-04-15T12:00:00Z;2010-04-15T12:00:00Z
35940; Possible early moming sighting from second story apartment in Atlantic Beach2012-07-06T12:00:00Z;2012-07-06T12:00:00Z
35981; Possible encounter behind a fish hatchery near Fort Chiswell2011-06-10T12:00:00Z;2011-06-10T12:00:00Z
36006; Man recalls multiple experiences (including a daylight sighting) as a youth near Gainesville1976-06-15T12:00:00Z;1976-06-15T12:00:00Z
36008; Photograph taken of a figure sitting by a creek outside Red Lodge2012-06-30T12:00:00Z;2012-06-30T12:00:00Z
36011; Man recalls night time sighting at an airport outside Frederick1987-03-19T12:00:00Z;1987-03-19T12:00:00Z
36070;" Possible knocks and chatter at Burnt Rancherias Campground Laguna Mountain""";2012-07-22T12:00:00Z
36072; Vacationing family observes & photographs a large hair covered figure in Grayson Highlands State Park2011-10-14T12:00:00Z;2011-10-14T12:00:00Z
36112;" Possible nighttime sighting brings about ongoing investigation of several Cassadaga incidents and legend of the """"Mole Man""""""2012-07-27T12:00:00Z";2012-07-27T12:00:00Z
36178; Motorist has nighttime sighting near Lake Village2012-07-29T12:00:00Z;2012-07-29T12:00:00Z
36202; Memory told of a tall hairy figure seen in a corn field near Lawrenceville1980-12-20T12:00:00Z;1980-12-20T12:00:00Z
36218; Early morning encounter during a rest stop near Florida City1995-03-15T12:00:00Z;1995-03-15T12:00:00Z
36229; Possible vocalizations and rock throwing on a summer night at a home outside Bagdad2012-08-12T12:00:00Z;2012-08-12T12:00:00Z
36230; Hunter gets investigated while in his blind outside Bagdad2011-11-20T12:00:00Z;2011-11-20T12:00:00Z
36246; Hiker has daylight sighting near Olive Branch.2011-10-10T12:00:00Z;2011-10-10T12:00:00Z
36280; Campers hear knocks and unknown vocalizations at night in Tillamook State Forest2012-08-18T12:00:00Z;2012-08-18T12:00:00Z
36281; Close daylight sighting by a fisherman near White Sulphur Springs2010-05-29T12:00:00Z;2010-05-29T12:00:00Z
36306; Motorist has daytime sighting near railroad tracks west of Murphysboro2011-03-05T12:00:00Z;2011-03-05T12:00:00Z
36310;" Family has frequent visits by someone they call the """"Screaming Man"""" near Ashford""2012-05-18T12:00:00Z";2012-05-18T12:00:00Z
36326; Nighttime sighting by campers stopped on remote road near Wishkah2004-07-15T12:00:00Z;2004-07-15T12:00:00Z
36355; Possible paralleling described and tall figure seen at night south of Mt. Pleasant2012-06-15T12:00:00Z;2012-06-15T12:00:00Z
36370; Close encounter scares hunters off their campsite east of Sweet Home2012-08-31T12:00:00Z;2012-08-31T12:00:00Z
36381; Paranormal group experiences possible activity outside Oak Creek2012-09-01T12:00:00Z;2012-09-01T12:00:00Z
36384; Possible track way found in Hosmer Lake near Bend2012-09-01T12:00:00Z;2012-09-01T12:00:00Z
36406; Daylight sighting by a camper in Argyle Lake State Park2012-08-09T12:00:00Z;2012-08-09T12:00:00Z
36407; Mother & daughter hear possible vocalizations outside a home near Richland2012-09-04T12:00:00Z;2012-09-04T12:00:00Z
36467; Man driving home through Joint Base Lewis-McChord sees an animal walk across the road south of Spanaway2012-09-12T12:00:00Z;2012-09-12T12:00:00Z
36498; Pre-dawn sighting on a rural road near Fouke2012-09-13T12:00:00Z;2012-09-13T12:00:00Z
36514; Father and son are approached by three large bipeds while fishing at dusk west of Asbury2012-09-21T12:00:00Z;2012-09-21T12:00:00Z
36567; Possible nighttime sighting while driving in Orient2009-08-06T12:00:00Z;2009-08-06T12:00:00Z
36572; Trucker has nighttime sighting outside the city of Nevada2012-09-18T12:00:00Z;2012-09-18T12:00:00Z
36591; Runner shadowed by possible biped keeping pace through heavy forest near Wirtz2012-10-04T12:00:00Z;2012-10-04T12:00:00Z
36618; Loud late night stomping frightens backpackers near Echo Lake2012-10-07T12:00:00Z;2012-10-07T12:00:00Z
36623; Several possible vocalizations heard south of Jacob Lake near the North Rim of the Grand Canyon2012-10-06T12:00:00Z;2012-10-06T12:00:00Z
36634; Motorist passes a crouching figure outside Chiefland2012-09-29T12:00:00Z;2012-09-29T12:00:00Z
36643; Family has possible encounter at Cedar Lake Equestrian Camp2012-09-15T12:00:00Z;2012-09-15T12:00:00Z
36647; Campers disturbed by approaching vocalizations and unseen visitor off the Mtn. Loop Highway2012-08-25T12:00:00Z;2012-08-25T12:00:00Z
36662; Traveler hears possible vocals from the forest during a roadside stop near Sugar Grove2012-08-30T12:00:00Z;2012-08-30T12:00:00Z
36667; Memory told of encounters on a farm near Ottawa.1986-01-01T12:00:00Z;1986-01-01T12:00:00Z
36682; Woman finds possible footprints during morning bike ride in San Felasco Preserve northwest of Gainesville2012-10-09T12:00:00Z;2012-10-09T12:00:00Z
36700; Lone hiker wakes to rock clacks and heavy foot falls on the Allegheny Trail near Durbin2012-06-15T12:00:00Z;2012-06-15T12:00:00Z
36702; Memory told of a possible sighting at dawn by a hunter in his tree stand southeast of Pontiac1977-10-22T12:00:00Z;1977-10-22T12:00:00Z
36710; Small school group observe man-like figure on two separate nights east of Orlando2012-10-19T12:00:00Z;2012-10-19T12:00:00Z
36726; Possible nighttime encounter at a couple's campsite near Plain2012-09-22T12:00:00Z;2012-09-22T12:00:00Z
36727; Biologist observes a biped on a ridge outside Missoula2006-09-13T12:00:00Z;2006-09-13T12:00:00Z
36746; Fisherman describes being paralleled by a whistler after fishing the Blue River outside Manhattan2011-07-15T12:00:00Z;2011-07-15T12:00:00Z
36761; Memory told of a close encounter while deer hunting east of Salem1971-11-17T12:00:00Z;1971-11-17T12:00:00Z
36826; Car passenger spots a large brown figure at the St. John's River near Christmas2012-10-27T12:00:00Z;2012-10-27T12:00:00Z
36830;" Multiple witnesses watch figure cross road near Nashville Ohio""";2012-06-28T12:00:00Z
36838; Man returns home at night to find a tall figure standing by his deer lick outside Farmington2012-10-15T12:00:00Z;2012-10-15T12:00:00Z
36850; Honeymooners feel bone rattling growl while hiking the Appalachian Trail2012-10-17T12:00:00Z;2012-10-17T12:00:00Z
36915; Possible daytime encounter by a father and son hunting in the Richloam Wildlife Management Area2012-11-11T12:00:00Z;2012-11-11T12:00:00Z
37038; Nighttime sighting of a tall blonde biped crossing Hwy. 45 north of Fruitdale2008-02-15T12:00:00Z;2008-02-15T12:00:00Z
37044; Memory told of a daylight sighting while fishing a creek near Crescent Lake Junction1978-08-15T12:00:00Z;1978-08-15T12:00:00Z
37094; Multiple sightings close to Lookout Mountain near Gadsden2012-11-01T12:00:00Z;2012-11-01T12:00:00Z
37101; Daytime sighting of two upright figures on the bank of Monte Cristo Lake2012-11-07T12:00:00Z;2012-11-07T12:00:00Z
37203; Daylight sighting of a man-like ape while target shooting in the Big Cypress National Preserve2012-11-04T12:00:00Z;2012-11-04T12:00:00Z
37267; Close daylight observation by a fisherman at a trout stream near Unicoi2012-11-11T12:00:00Z;2012-11-11T12:00:00Z
37275; Dusk sighting of a bigfoot tree knocking in the Ocala National Forest2012-11-11T12:00:00Z;2012-11-11T12:00:00Z
37304; Best friends recall watching their dirt bike being canvassed by a hairy biped while camping at Lake Mills1972-07-29T12:00:00Z;1972-07-29T12:00:00Z
37307; Rocks thrown at two hikers on Heather Lake Trail2000-09-02T12:00:00Z;2000-09-02T12:00:00Z
37386; Couple hear possible screams and knocks at their home near Redden State Park2012-11-13T12:00:00Z;2012-11-13T12:00:00Z
37448; Hunter recalls a possible encounter during deer season near St. Helen1968-11-15T12:00:00Z;1968-11-15T12:00:00Z
37522; Homeowner recalls night time sighting in NW Decatur1980-11-08T12:00:00Z;1980-11-08T12:00:00Z
37553; Multiple childhood interactions recalled by a woman who grew up near Kalamazoo1974-03-15T12:00:00Z;1974-03-15T12:00:00Z
37565;" Hunters hear possible vocalizations large head seen peeking from behind boulders near Franklin""";2012-11-19T12:00:00Z
37652; Possible nighttime activity while camping and a chimp-like animal seen lifeless in the road near New Era2000-06-15T12:00:00Z;2000-06-15T12:00:00Z
37656; Possible Thanksgiving Day road crossing on Hwy. 11 near Leetonia2012-11-22T12:00:00Z;2012-11-22T12:00:00Z
37692;" Couple hears a series of """"Whoops"""" while night fishing at Tappan Lake.""2010-03-02T12:00:00Z";2010-03-02T12:00:00Z
37697; Memory told of a sighting at dawn while deer hunting north of Hettick.1993-11-20T12:00:00Z;1993-11-20T12:00:00Z
37730; Teen views ape-like animal crossing road quadrupedally at night in Enumclaw2008-01-02T12:00:00Z;2008-01-02T12:00:00Z
37750; Possible encounters on a farm near Dry Ridge2012-11-16T12:00:00Z;2012-11-16T12:00:00Z
37793; Family reports several encounters over several months on the outskirts of Scio2021-02-03T12:00:00Z;2021-02-03T12:00:00Z
37797; Description of several strange encounters along Sleeping Bear Dunes National Shoreline2010-08-01T12:00:00Z;2010-08-01T12:00:00Z
37817; Possible incidents outside a home near Meadowview2012-11-16T12:00:00Z;2012-11-16T12:00:00Z
37856; Close encounter at night by a motorist near Mt.Carmel2010-10-19T12:00:00Z;2010-10-19T12:00:00Z
37862; Hunter finds his deer kill moved near Monticello2011-12-15T12:00:00Z;2011-12-15T12:00:00Z
37885; Daylight encounter while hiking on the Tulalip Indian Reservation2010-06-10T12:00:00Z;2010-06-10T12:00:00Z
37974; Elk hunter finds large bi-pedal tracks on Mount Baldy2012-11-24T12:00:00Z;2012-11-24T12:00:00Z
38005; Man arrives home to see an upright figure on his deck near Avoca2012-11-05T12:00:00Z;2012-11-05T12:00:00Z
38013; Man recalls seeing an unknown animal walking along Hwy. 971995-12-15T12:00:00Z;1995-12-15T12:00:00Z
38015; Motorist observes three bigfoots crossing before him at night east of Harrison2012-12-04T12:00:00Z;2012-12-04T12:00:00Z
38022; Large black figure seen on a ridgeline near Hytop2012-12-01T12:00:00Z;2012-12-01T12:00:00Z
38032; Bow hunter sees an animal resembling a gorilla near Marseilles.2012-11-09T12:00:00Z;2012-11-09T12:00:00Z
38046;" A loud unknown vocalization startles solo hiker on shore of Goat Lake""";2008-09-13T12:00:00Z
38104; Possible early morning encounter by a hog hunter in his truck near Jupiter2012-12-05T12:00:00Z;2012-12-05T12:00:00Z
38116;" A boy's summer encounter in a Saskatoon patch in Strathcona Island Park next to Medicine Hat.""";1972-08-26T12:00:00Z
38122; Nighttime sighting outside a residence north of Hayes Cemetery near Grayson2012-12-08T12:00:00Z;2012-12-08T12:00:00Z
38143;" Couple driving at night see a tall greyish white figure running near Murdock""";2004-04-15T12:00:00Z
38224; Huge upright figure crosses road in-front of Marysville couple at night.2012-12-11T12:00:00Z;2012-12-11T12:00:00Z
38339; Possible nighttime activity at a rural home near Rayville2012-11-15T12:00:00Z;2012-11-15T12:00:00Z
38362; Possible encounter by turkey hunters entering their blinds near McPherson2009-04-15T12:00:00Z;2009-04-15T12:00:00Z
38375; Memory told of a possible early morning sighting while hunting near West Clear Creek1989-10-15T12:00:00Z;1989-10-15T12:00:00Z
38386; Night fisherman has possible encounter at the Cobble Mountain Reservoir2000-10-01T12:00:00Z;2000-10-01T12:00:00Z
38395; Motorists have nighttime sighting north of Matteson.2012-12-20T12:00:00Z;2012-12-20T12:00:00Z
38411; Campers experience strange events in Ramsey's Draft Wilderness Area2000-07-15T12:00:00Z;2000-07-15T12:00:00Z
38413; Homeowner hears unusual vocalizations in his backyard near Orting2012-10-15T12:00:00Z;2012-10-15T12:00:00Z
38440; Woman driving at night hits a man-like animal near Mayetta2012-10-15T12:00:00Z;2012-10-15T12:00:00Z
38547; Medical doctor recalls his daylight sighting as a teenager near Huntington1961-06-15T12:00:00Z;1961-06-15T12:00:00Z
38619; Couple hear possible moan howls one afternoon at Eagle Rock Cemetery2012-12-24T12:00:00Z;2012-12-24T12:00:00Z
38662; Hikers make a vocalization and hear possible return vocalizations outside Biron2012-12-19T12:00:00Z;2012-12-19T12:00:00Z
38725; Possible footprints found by a tree trimming crew on a road near Norwalk2013-01-02T12:00:00Z;2013-01-02T12:00:00Z
38762; Woman recalls seeing something strange cross the road while driving at dusk near Ringwood1979-08-15T12:00:00Z;1979-08-15T12:00:00Z
38765; Recollection of possible encounters at a cemetery in the village of Cuba1999-07-03T12:00:00Z;1999-07-03T12:00:00Z
38797; Woman recalls childhood experience of a terrifying night-time encounter while camping near Kennecott Copper mine1970-07-17T12:00:00Z;1970-07-17T12:00:00Z
38835; Possible footprints found in the snow on a farm near Nashville2013-01-05T12:00:00Z;2013-01-05T12:00:00Z
38870; LEO recalls his daylight sighting as a youth with his horses NW of Atlanta2004-05-15T12:00:00Z;2004-05-15T12:00:00Z
38873; Dusk sighting in the middle of the road by a husband and wife while driving outside Cedartown2012-07-15T12:00:00Z;2012-07-15T12:00:00Z
38893; Driver spots a tall biped crossing the road just west of Miami2010-11-10T12:00:00Z;2010-11-10T12:00:00Z
38902; Hunters come across an unknown track line with an incredible stride near Tower2013-01-08T12:00:00Z;2013-01-08T12:00:00Z
38923; Possible nighttime activity in the retirement community The Villages2013-12-13T12:00:00Z;2013-12-13T12:00:00Z
38924; Fisherman comes face to face with tall ape-like creature in Ft. Myers2009-09-14T12:00:00Z;2009-09-14T12:00:00Z
38933; Footprints found along snow covered road near Whiskeytown Lake2013-01-07T12:00:00Z;2013-01-07T12:00:00Z
38946; Recollection of a possible road crossing at dusk near Roscommon2013-02-05T12:00:00Z;2013-02-05T12:00:00Z
38980; Teen on four-wheeler has sighting on family property near Wallins2013-01-10T12:00:00Z;2013-01-10T12:00:00Z
39014; Passenger on I-75 spots a large animal near Myakka State Park2012-12-25T12:00:00Z;2012-12-25T12:00:00Z
39025; Man remembers his daylight sighting of a bigfoot standing on a stump next to Discovery Bay1986-09-15T12:00:00Z;1986-09-15T12:00:00Z
39031; Home owner reports strange howls and possible ongoing activity near Kiel2009-10-15T12:00:00Z;2009-10-15T12:00:00Z
39080; Late night sighting by a stranded boater on the St. Marys River2012-12-08T12:00:00Z;2012-12-08T12:00:00Z
39084; Semi truck driver on I-70 observes a large ape-like creature in a field near Marshall2013-01-16T12:00:00Z;2013-01-16T12:00:00Z
39098; Possible sighting near University of Illinois Springfield soccer fields.2012-10-04T12:00:00Z;2012-10-04T12:00:00Z
39121; Recollection of a possible night time road crossing near Angola1999-02-15T12:00:00Z;1999-02-15T12:00:00Z
39137; Hunter flushes large creature when retrieving rabbit near city of Mineral Wells2010-10-15T12:00:00Z;2010-10-15T12:00:00Z
39158; Recollection of a daylight sighting while riding mini-bikes near Chardon2004-07-01T12:00:00Z;2004-07-01T12:00:00Z
39181; Deer hunter has sighting in Sierra Nevada Mtns south of Markleeville2012-09-23T12:00:00Z;2012-09-23T12:00:00Z
39267; Motorist reports his second sighting near railroad tracks west of Murphysboro2012-03-06T12:00:00Z;2012-03-06T12:00:00Z
39314; Teenagers unnerved by possible knocking in Oak Creek1976-07-15T12:00:00Z;1976-07-15T12:00:00Z
39329; Trio remember observing a tall biped figure by a golf course in Vernon2015-10-02T12:00:00Z;2015-10-02T12:00:00Z
39338; Possible daylight sighting while riding a dirt bike outside Poinciana2013-01-22T12:00:00Z;2013-01-22T12:00:00Z
39360; Late night road crossing on SR 39 west of Nashville2012-06-21T12:00:00Z;2012-06-21T12:00:00Z
39382; Frightening encounter experienced on family property outside Naples2010-04-15T12:00:00Z;2010-04-15T12:00:00Z
39383; Kayaker has rocks thrown and observes the culprit near Union Grove2012-08-15T12:00:00Z;2012-08-15T12:00:00Z
39520;" Motorists see tall hairy human-like figure wading across the Colorado River east of Glenwood Springs""";2013-01-17T12:00:00Z
39578; Snowmobiler observes a large figure cross the trail behind him near Traverse City2012-12-26T12:00:00Z;2012-12-26T12:00:00Z
39610; Fisherman experiences possible daytime activity three consecutive trips near Conconully2012-05-02T12:00:00Z;2012-05-02T12:00:00Z
39615; Homeowner awakens to something messing with rabbit cage and sees a tall dark figure near Brixey2007-11-15T12:00:00Z;2007-11-15T12:00:00Z
39620; Motorist has two possible sightings on the Appalachian Hwy. near Gadsden2013-01-27T12:00:00Z;2013-01-27T12:00:00Z
39639; Campers retreat to their vehicles due to a loud unknown vocalization near High Point State Park1991-07-01T12:00:00Z;1991-07-01T12:00:00Z
39764; Possible night screams heard near Burnsville2013-02-16T12:00:00Z;2013-02-16T12:00:00Z
39785; Hunter hears unknown screams after shooting a deer near Jackson2011-11-19T12:00:00Z;2011-11-19T12:00:00Z
39812; Family hears possible vocals on summer nights at their home near Dolly Sods Wilderness Area2000-07-15T12:00:00Z;2000-07-15T12:00:00Z
39825; Wilderness guide in Indianola observes a large bipedal subject while hunting2003-06-15T12:00:00Z;2003-06-15T12:00:00Z
39831; Photographer spooked off Big Spirit Lake before he gets his photo2013-02-04T12:00:00Z;2013-02-04T12:00:00Z
39835; Man running his coon dogs at night sees a large figure near Grain Valley2013-02-12T12:00:00Z;2013-02-12T12:00:00Z
39851; Motorists have possible nighttime sighting in Green Belt Forest Preserve2010-08-14T12:00:00Z;2010-08-14T12:00:00Z
39852; Memory told of a possible sighting while parked in a car near Granite City1977-09-26T12:00:00Z;1977-09-26T12:00:00Z
39858; Memory told of a possible nighttime sighting outside a home in Granite Falls1971-10-15T12:00:00Z;1971-10-15T12:00:00Z
39922; Bowhunter intimidated by loud vocalizations at dark on Camp Robinson National Guard training base2010-10-30T12:00:00Z;2010-10-30T12:00:00Z
40015; Driver has possible early morning sighting near Fort Scott2012-10-24T12:00:00Z;2012-10-24T12:00:00Z
40019; Possible daylight encounter after after initiating calls in Twelve Mile Swamp2013-02-23T12:00:00Z;2013-02-23T12:00:00Z
40020; Man has a close daytime encounter with a probable Bigfoot family outside Hardy2008-01-15T12:00:00Z;2008-01-15T12:00:00Z
40024; Possible daylight sighting while collecting firewood near Bowser on Vancouver Island2011-06-15T12:00:00Z;2011-06-15T12:00:00Z
40034; Women recall an afternoon road crossing near Bulow Park1985-05-25T12:00:00Z;1985-05-25T12:00:00Z
40035; Memory told of a dusk sighting as a passenger in traffic on I-35 outside Wichita2003-11-15T12:00:00Z;2003-11-15T12:00:00Z
40040; Man recalls possible sighting while driving at night next to the Ravenna Arsenal1986-07-15T12:00:00Z;1986-07-15T12:00:00Z
40075; Daylight sighting along levee in East Peoria2013-02-26T12:00:00Z;2013-02-26T12:00:00Z
40087; Man recalls encounters while camping with his hunting party south of Cabool1982-11-15T12:00:00Z;1982-11-15T12:00:00Z
40101; Motorist views large bipedal animal squatting at night beside I-40 near Marche.2012-12-07T12:00:00Z;2012-12-07T12:00:00Z
40106; Possible daylight sighting by a motorist near Mio.2013-03-12T12:00:00Z;2013-03-12T12:00:00Z
40120; Possible vocalizations and rock throwing east of Makanda2013-03-01T12:00:00Z;2013-03-01T12:00:00Z
40177; Early morning road crossing north of Branson2013-10-15T12:00:00Z;2013-10-15T12:00:00Z
40204; Daylight sighting by a young man fishing near Whittemore2013-04-11T12:00:00Z;2013-04-11T12:00:00Z
40223; Memory told of a possible nighttime sighting by a teenager snowmobiling south of Houghton Lake2013-04-06T12:00:00Z;2013-04-06T12:00:00Z
40278; Hunter in a ghillie suit on Pine Mountain has a close encounter2006-12-09T12:00:00Z;2006-12-09T12:00:00Z
40280; Memory told of a possible encounter that ends a camping trip early near Park Hill1982-10-01T12:00:00Z;1982-10-01T12:00:00Z
40293; Cabin owner discovers possible footprint trail across lake and onto property near Bigfork2013-03-03T12:00:00Z;2013-03-03T12:00:00Z
40306; Man observes with his binoculars a large hairy biped at the James A. Reed Wildlife Area2013-03-08T12:00:00Z;2013-03-08T12:00:00Z
40315; Possible encounter and print find while deer hunting near Camden2012-11-15T12:00:00Z;2012-11-15T12:00:00Z
40316; Memory told of a possible encounter while coon hunting near Houston1975-10-01T12:00:00Z;1975-10-01T12:00:00Z
40345; Seasoned outdoors couple hear possible vocalizations while gathering firewood north of Campbell River2013-03-12T12:00:00Z;2013-03-12T12:00:00Z
40360; Possible daylight sighting along I-90 near Geneva2013-03-14T12:00:00Z;2013-03-14T12:00:00Z
40362;" ATV rider hears an unknown long brassy howl outside Christiansburg""";2012-08-15T12:00:00Z
40371; Memory told of a daylight sighting at a golf course in North Bonneville1985-06-08T12:00:00Z;1985-06-08T12:00:00Z
